"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Saint Andrews","Columbia","SC","Columbia","Richland County",255,110250,111250,112000,110500,110250,109949.5,109000,107450,107000,104974.5,105000,104900,100500,99000,98500,99900,99900,99900,99000,98000,95000,96250,95000,94900,94900,94950,97150,90000,89950,86250,89900,92500,96350,90400,95400,96350,95000,89900,88000,95000,97000,95000,96400,95450,95000,94950,91250,89900,89000,89900,91900,89000,89900,89450,88000,88000,89998,94750,95750,94500,89450,89999,89996,94900,96650,91000,94900,90000,89950,89900,89950,91900,91750,93500,89900,86900,94900,93700,99950,99950,99900,98700,104000,109900,99900,91000,94750,104950,110000,109950,109950,113500,109900,107000,93500,99250,105000,1e+05,112950,113900,113900,113900,1e+05,1e+05,109950,99900,105900
"Holmesburg","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",256,121500,124500,119900,124850,124850,121750,119900,119900,120000,124750,124850,119900,119900,115000,119900,117099.5,115000,119900,119900,119900,118250,110000,112850,112850,114200,114942,114900,114950,118900,115000,114900,112900,109900,109350,109900,105000,109900,114900,116000,112000,114900,110000,110000,110000,110000,114500,109900,109000,104900,112995,114900,114900,112000,113947.5,112000,110000,111575,112250,109900,109900,109900,110000,109900,109995,110000,109900,109900,110000,107777,106500,100450,102997.5,109900,106300,106000,114900,110000,118000,114900,115000,119950,119900,117500,119900,119900,119900,124900,122900,127950,127500,124950,124950,124900,124950,122000,129450,128700,124900,129000,134900,139900,144900,142449.5,145000,144950,139999,139990
"Wissinoming","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",257,95700,94900,98000,96400,94999,97450,98900,99000,99900,99900,97450,99250,94950,89900,91450,95500,92000,90000,94900,89900,89900,89944,89900,89900,91250,89945,89995,91200,89900,94900,99375,99900,98900,95000,93000,94500,89900,88450,86000,84950,88749.5,84900,85000,86500,87750,84900,84900,84500,82249.5,82200,86000,87500,88150,87500,89900,89900,89900,84900,82500,84900,84900,85450,87000,85000,84450,84900,88638.5,89900,89700,85499,85000,89900,86250,93424.5,98500,94990,89900,89500,89900,89700,89900,89900,84950,89900,87500,89000,94999,94999.5,95000,99900,99900,96000,99945,109900,98450,99900,99900,99900,99900,109900,107000,112000,109900,113999,119000,124900,119900
"Sunnyside","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159000,159950,155950,147000,139800,129000,119900,125000,126000,140000,137400,139900,130000,130000
"Lents","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,190000,207000,219950,233750,225000,227450,225000,239450,235000,237500,228000,224950,224900,225000,232400,230000,249900,250000,257000,249999,249900,249900,249000,250000,264999,280000,289950,298450,299900,289900,295000,307000,299000,299950,295000,295000,309950,319950,316950,319950,314900,327450,318250,300500,314450
"19th Ward","Rochester","NY","Rochester","Monroe County",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65950,59900,62500,62000,64600,59900,55000,55000,59900,59900,59900,67119.5,65950,68400,68700,69900,65000,66250,69900,69900,72900,75000,79900,77900,75000,75000,77000,81200,84900
"East Side","Chicago","IL","Chicago-Naperville-Elgin","Cook County",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,139900,133900,134400,126995,125950,129900,135000,135000,138950,129900,132000,129450,134900,134900,134900,139900,136000,137450,129900,139900,135911,137911,131900
"East Little York - Homestead","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,80000,91000,91250,99500,89999,92250,104950,102450,110000,98500,111000,112500,115000,108500,110000,114000,112500,119000,116500,114999,112000,119999,119250,116750,109900,115000,113950,112000,117500,112450
"Cal Young","Eugene","OR","Eugene","Lane County",263,312450,342450,344900,324900,345500,347950,325000,324900,324900,327250,339900,346000,346000,324500,299700,299250,297000,292250,3e+05,311950,299950,3e+05,3e+05,299450,279900,270000,289450,290750,280000,304450,309900,311950,274900,275000,259900,259200,250000,249950,257500,287000,275000,285000,299900,275000,275000,258500,269900,309950,332500,285000,317000,315000,313750,295500,291000,282450,306750,309500,309500,304250,287500,294500,299000,287000,282450,303500,3e+05,304950,310000,327000,349500,368000,374900,368000,368950,379000,367000,344500,324900,3e+05,339450,364750,339900,339900,395000,422000,435000,415000,399900,384900,359450,339900,329900,350000,349000,339000,350000,369900,384000,389950,389450,388450,352450,344500,379000,387900,387900
"Twin Lakes","Federal Way","WA","Seattle-Tacoma-Bellevue","King County",264,239950,239400,239950,229950,229000,229900,220000,224950,218225,205000,199900,195000,195000,185600,185600,184900,178235,175000,170000,170000,175000,175000,169000,175000,170000,167000,169000,175000,179950,175000,187000,199500,185000,189250,198000,195950,193500,2e+05,182450,194965,209975,231950,231950,225000,240000,240000,234925,239900,244925,250000,250000,235000,239950,239950,234999.5,244725,239450,234950,229900,232394.5,237450,229950,236975,245825,269900,269950,279000,279975,284942.5,279950,257500,249950,264900,282475,262450,277450,279925,279975,299425,299950,299999,299450,3e+05,299900,299950,309000,315000,319925,322350,326820.5,325000,325000,327450,342994,325000,324999,324999,342000,345500,349000,342000,342000,344950,372395,365000,355000,366500
"Summerfields","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",265,104900,99998,104449.5,108900,107850,105000,107000,104900,104900,104900,104900,103500,1e+05,99900,99900,97850,99999.5,105100,102749.5,99990,99775,99990,98250,94900,91000,88900,88900,94301,98750,95000,103500,107000,105500,105000,107450,108000,108750,108250,99900,106750,114950,115000,115000,114950,115000,115000,112400,116000,114850,114995,115700,120000,120875,120825,124900,122450,119899.5,119500,119900,119650,119850,130000,129800,127500,127500,129900,129900,132950,130875,129999.5,130875,134950,132250,135000,138500,148250,149000,149950,150000,148000,153950,159000,159450,159900,160000,159900,161000,159000,166000,171725,169000,175000,175000,175000,179450,182200,172000,175000,176500,179000,181000,185000,189250,189999,193500,193500,189900
"South Acres - Crestmont Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,134500,127250,127250,129500,140000,145000,151450,149900,149900,147450,149900,145000,130000,130000,129900,130000,129900,129499,134999,135000
"Tule Springs","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",267,150000,149950,149900,149000,145515,144950,145000,144900,139950,135000,135000,135450,134900,134900,134000,128894,129700,132500,129900,129900,129450,129000,128126,129400,129950,130000,130900,139800,139000,149900,139350,144900,139738.5,144900,139990,144999,149125,150000,155000,160000,160000,160000,171250,179949.5,185000,189450,184900,179900,189900,189444,2e+05,2e+05,213500,209999,215000,222450,224999,219900,219450,224999,220000,219000,224949.5,224999,237000,235000,253450,244900,234900,231500,230000,232450,250000,252000,244900,244900,242450,243000,239000,239000,236500,238000,229900,230000,237900,242450,248700,259950,265400,277450,275000,279000,279000,277388.5,277500,278450,272495,292400,299900,299900,299900,3e+05,289900,299900,306895,314900,299450
"Goodyear Heights","Akron","OH","Akron","Summit County",268,79900,84900,74900,78750,74900,72950,72950,73900,69900,69000,65450,64949.5,64999,64900,65000,64900,64900,64500,64500,63900,62900,61800,56900,59000,59900,60000,64900,64900,63363.5,64777,60000,62900,59900,62900,62950,59900,59900,61400,59900,62450,69000,65000,65000,64900,60000,59900,54900,53450,59900,64900,59900,58950,59900,62375,59950,59900,61400,59900,62900,59900,57000,54900,52500,55000,59700,59700,59900,64900,59999.5,59900,62500,61250,62700,61650,64900,63200,67000,65000,66950,64900,62250,64250,61950,63900,66000,62000,65000,68750,69200,69900,67000,64900,61000,59900,60000,67500,67500,66900,69000,68900,69000,72500,72500,70000,74700,75000,71200
"Streeterville","Chicago","IL","Chicago-Naperville-Elgin","Cook County",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1795000,1600000,1722500,1722500,2010000,2200000,1975000,1770000,1782500,1792500,1790000,1900000,2100000,1942500,2125000,2075000,1890000,2037000,1842500,1974500,1999000,2075000,1750000,1500000,1589000,1470000,1470000,1499000,1579000,1600000,1607500,1597500
"East Tampa","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145450,149900,165000,150000,159900,164900,155000,169000,189900,177450,168450,148300,149900,169900,169900,170950,165000
"Tribeca","New York","NY","New York-Newark-Jersey City","New York County",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5995000,5850000,5800000,5800000,5850000,5500000,5400000,5750000,5500000,5950000,6e+06,6e+06,6e+06,5995000,6e+06,6e+06,6e+06,6100000,6050000,6075000,6150000,6300000,6337500,6312500,6350000,6325000,6325000,6300000,6237500,6300000,6337500,6400000,6418625,6434312.5,6400000,6450000,6497500,6500000,6400000,6495000,6200000,6150000,5972500,5800000,5800000,5600000,5800000,6497500,6700000,6497500,6275000,6222500,6495000,5980000,5597500,4997500,5112500,5175000,5175000,5127500
"Freeport-Hackberry","Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355000,362000,356200,370445,370296.5,349400,355900,354450,381445,393990,369000,392450,392945,371669,365201.5,375000,377149,375000,372086.5,374900,399000,389450,366990,419900,384900,435000,439500,453000,445995,462990,415000,389995,424900,450499.5,420000,462500,399900,415195.5,416095.5,416800,409900,407450,418222,424950,424718,422400,424859,431950,436342.5,441900,432260,427000,419000,432900,449450,455664,467999,462999,479826.5,477327,478654,482999,465449.5,465450,464999.5,445314,434445,449764,449949.5,453900,462450
"Greenbrier West","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",273,225000,231450,226000,232461,230961,229875,225000,220000,220000,209000,199900,199900,199900,199900,194900,193500,199950,194900,193500,199200,203500,194900,192500,194900,194450,199000,2e+05,2e+05,2e+05,211900,219000,219900,199900,197450,210000,206500,205000,214900,199900,199900,209950,214750,199500,199900,2e+05,212449.5,199900,2e+05,2e+05,184000,199900,194450,194950,189999,188749.5,200170,206900,227500,227500,213750,228500,227750,228000,225000,221000,209750,220000,220000,220000,222450,222450,229900,232650,234990,240400,243845,249000,242700,240000,234950,245000,249990,254900,245950,249995,255400,257700,252216.5,257200,256650,254500,248900,245000,244925,235000,209900,215000,230000,230000,232249.5,249946,239900,245000,245000,244900,245000,246000
"Five Points","Toledo","OH","Toledo","Lucas County",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,49900,49338.5,45900,49900,54450,53950,52250,53200,49900,49900,49900,49900,49900,49900,53950,49950,48999,53900,54900,49900,49900,49838.5,51000,52000,54900,54400,54900,54900,54900,58900,54900,54900,54900,54900,56000,58900,54900,59900,59329.5,59900,59900,59900,59900,59900,58950,58000,55000,55000,54900,55000,58950,54900,55000,57400,59900,59950,64000,59900,59900,59400
"Stapleton","Denver","CO","Denver-Aurora-Lakewood","Denver County",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390000,369900,383014.5,382990,415000,427444.5,407495,424900,450497.5,445000,442500,415000,464247.5,452450,422381,421989,425000,449900,435000,437344,440990,440000,445495,466450,432990,438950,449950,472390.5,469900,491378.5,501747.5,499975,5e+05,489900,477000,488950,494900,486250,475000,5e+05,5e+05,529900,525000,499900,480000,469900,515000,522500,520000,532000,565000,562000,562000,560000,564500,558900,550000,549500,575000,564399,593900,576450,6e+05,549566,544879,560006.5,554646,585000,575000,554100,526450,535990,557400
"Taylor Ranch","Albuquerque","NM","Albuquerque","Bernalillo County",276,189000,189999.5,189900,189900,192900,190250,189999,186900,189000,180000,189900,186450,180000,179900,179900,180000,179900,179900,179900,180000,182000,182500,179900,182500,182000,175000,182750,187950,179000,182500,188500,188250,181700,188750,187000,188000,181500,179900,186850,196000,194500,199000,194700,189900,189450,185000,184500,185000,189000,185700,188500,187750,189900,184900,187450,184900,187000,180750,186000,180750,190000,182950,187000,188000,184900,189800,194500,195250,189000,183900,181750,185000,188450,191000,199900,190000,199900,195000,189900,189900,193000,199000,198500,189200,196250,186000,199900,204900,2e+05,209000,202500,215000,224950,225000,222500,225000,220000,220000,215200,215200,219900,212000,212000,210000,213900,213000,210000
"Deep Creek North","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171900,172500,172000,169900,171970,171970,179900,182700,182900,180000,189900,202450,196950,207500,217000,190000,175000,175000,179900,179900,184950,189900,183450,183450,184900,189900,189900,186949.5,179900,188950,199000,185000,197500,200635,199900,204487.5,205100,204950,204900,204900,199900,199900,204450,201900,199900,187950,199250,195000,202499.5,209950,209666.5,214400,202240,201400,199000,199900,199900,199900,199250,199900,208250,229900,251490,263665,267540,259990,263665
"Braeburn","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,169000,169700,163900,169250,169900,179000,186750,2e+05,189500,197500,199900,199900
"Kingesessing","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",279,49450,52450,52450,54900,54950,54900,52000,50000,50000,54900,54900,52900,54950,54900,55000,54900,55000,54900,55000,54900,54450,50000,49950,49900,46950,49900,48950,45750,47750,49000,49000,43000,41950,40500,40000,41450,39945,38250,37500,39000,41949.5,39949.5,40950,39450,36450,34900,38000,37000,39899,39900,39900,39900,39899,37000,39900,43995,45000,45450,50000,49990,48500,47900,44990,44995,49249.5,42000,46750,45000,45000,40000,40000,42995,43495,44990,45000,50000,55000,49900,49900,49999,50000,50000,50000,54900,55900,55950,59139,58450,57000,56500,59500,60026,59900,63500,65000,59900,62499.5,61500,63000,70499.5,73000,70000,69900,74950,74900,69900,65000
"Bucktown","Chicago","IL","Chicago-Naperville-Elgin","Cook County",280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729000,725000,749950,749900,754900,750000,749900,724900,724900,734550,759900,799000,782000,797000,799000,839000,849000,799000,799000,799000,799000,787000,799000,799000,719000,725000,767000,769900,735000,724900,725000,725000,724900
"West Salem","Salem","OR","Salem","Marion County",281,237000,224700,219000,214900,219000,219000,218950,219000,224950,219350,219000,215000,210450,2e+05,199900,189900,196200,204900,205000,204900,205000,204900,205000,204900,199900,199900,199950,203800,199900,199900,195500,194900,194900,199900,199900,194950,194950,196400,194900,209900,210500,214950,217500,215000,211000,209900,210500,209900,215000,215000,225000,227900,226450,225000,229950,239450,239450,229450,219900,224900,234900,229900,235000,235000,233500,239450,243500,256200,264900,252450,260000,254950,260000,264900,265950,256700,264700,274900,274900,275000,279000,272400,274950,279450,279000,280000,284900,282400,282400,299900,299900,297900,292900,297900,299900,309900,309950,310000,319700,319500,319900,319900,319900,314900,305000,313700,314900
"The Plaza","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",282,484900,484450,495000,489000,479000,465000,466500,475000,469950,465000,457475,450000,448000,435000,429999,429250,429700,447450,449000,435000,425000,427450,425000,419100,425000,419900,435000,420000,429000,429900,449450,449000,449000,449000,459900,479000,460000,492450,499000,524900,499900,519000,525000,529999,529450,529999,529950,524500,529950,524900,543000,539000,541950,552500,549000,549000,534950,539000,550000,539000,555000,550000,569000,565000,575000,579950,579000,587500,587500,589000,604500,599900,599450,599990,604900,599900,599900,599900,619500,617000,619000,625000,629999,630000,619250,599900,627450,629900,634800,642400,649900,649000,649900,660000,670000,674900,689450,699000,699000,695000,684900,684995,684995,679900,682500,685000,695000
